timestamp,value,metric_name,instance,job,job_name,namespace,owner_is_controller,owner_kind,owner_name
2025-06-25 08:25:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180629,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:26:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180629,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:27:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180629,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:26:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180665,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:27:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180665,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:28:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180667,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:28:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180668,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:29:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180668,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:29:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180669,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:30:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180669,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:30:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180670,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:31:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180670,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:31:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180671,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:32:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180671,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:32:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180672,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:33:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180672,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:33:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180673,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:34:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180673,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:34:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180674,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:35:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180674,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:35:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180675,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:36:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180675,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:36:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180676,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:37:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180676,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:37:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180677,nimbusguard,true,CronJob,traffic-simulator
