timestamp,value,metric_name,instance,job,type
2025-07-05 10:47:44,6993985,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:48:44,7038277,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:49:44,7063290,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:50:44,7112827,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:51:44,7159518,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:52:44,7203506,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:53:44,7243517,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:54:44,7281962,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:55:44,7321950,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:56:44,7365218,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:57:44,7406414,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:58:44,7444316,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 10:59:44,7480709,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:00:44,7517035,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:01:44,7552923,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:02:44,7590946,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:03:44,7630885,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:04:44,7671639,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:05:44,7712218,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:06:44,7755211,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:07:44,7796658,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:08:44,7835995,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:09:44,7880816,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:10:44,7924027,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:11:44,7964033,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:12:44,8001600,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:13:44,8040482,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:14:44,8059943,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:15:44,8079416,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:16:44,8117597,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:17:44,8153010,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:18:44,8190925,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
